date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:27	38590/38590	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2031%20Jan%202024%2012:59:56%20GMT	https://officeprodeals.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://officeprodeals.com/cart/)
19:47:27	18337/18337	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20Aug%202024%2005:22:24%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce-payments/dist/cart.js?ver=8.0.2	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce-payments/dist/cart76d9.js	(from https://officeprodeals.com/cart/)
19:47:27	3287/3287	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=9.1.4	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min4615.css	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:28	848/848	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fedfec5f30d9a9db74a7ab43c8ebb379%22	https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/product/microsoft-office-2007-with-software-and-key/feed/index.html	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:28	7887/7887	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=9.1.4	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min4615.css	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:28	4671/4671	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202024%2009:05:30%20GMT	https://officeprodeals.com/wp-content/themes/blocksy/static/bundle/comments.min.css?ver=2.0.41	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/themes/blocksy/static/bundle/comments.minfa0d.css	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:28	3199/3199	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202024%2009:05:30%20GMT	https://officeprodeals.com/wp-content/themes/blocksy/static/bundle/flexy.min.css?ver=2.0.41	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/themes/blocksy/static/bundle/flexy.minfa0d.css	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:29	2673/2673	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.9.1.4	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.minb1d9.js	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:30	31626/31626	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.9.1.4	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.minc867.js	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:30	9749/9749	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.9.1.4	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.minc867.js	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:30	6429/6429	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=9.1.4	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min4615.js	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:31	2411/2411	---M--	200	added ('OK')	application/json	etag:%221213-1723488451;;;%22	https://officeprodeals.com/wp-json/wp/v2/product/1109	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/product/1109.json	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:31	2429/2429	---M--	200	added ('OK')	application/json	etag:%221214-1723488451;;;%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fproduct%2Fmicrosoft-office-2007-with-software-and-key%2F	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed1d0c.json	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2018:47:32%20GMT	https://officeprodeals.com/?p=1109	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/index6a48.html	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:32	2625/2625	---M-Z	200	added ('OK')	text/xml	etag:%221215-1723488452;gz%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fproduct%2Fmicrosoft-office-2007-with-software-and-key%2F&format=xml	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embedb90e	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:32	5460/5460	---M--	200	added ('OK')	image/webp	date:Wed,%2024%20Jul%202024%2007:49:58%20GMT	https://officeprodeals.com/wp-content/uploads/2024/06/Office-2007-1-400x400.webp	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2024/06/Office-2007-1-400x400.webp	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:33	28812/28812	---M-Z	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe80c9.css	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:33	2981/2981	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2008%20Apr%202022%2020:07:18%20GMT	https://officeprodeals.com/wp-includes/js/comment-reply.min.js?ver=6.6.1	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-includes/js/comment-reply.minb6a4.js	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:34	96630/96630	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2018:47:33%20GMT	https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/?add-to-cart=1115	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/product/microsoft-office-2007-with-software-and-key/index233f.html	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:34	3333/3333	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/js/frontend/form-handler.min.js?ver=3.3.74	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/js/frontend/form-handler.min80c9.js	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:34	51415/51415	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/js/frontend/wc-stripe.min.js?ver=3.3.74	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/js/frontend/wc-stripe.min80c9.js	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:35	5926/5926	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/js/frontend/payment-request.min.js?ver=3.3.74	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/js/frontend/payment-request.min80c9.js	(from https://officeprodeals.com/product/microsoft-office-2007-with-software-and-key/)
19:47:35	627/627	---M--	200	added ('OK')	application/json	etag:%221216-1723488455;;;%22	https://officeprodeals.com/wp-json/wp/v2/product_cat/24	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/product_cat/24.json	(from https://officeprodeals.com/product-category/office/)
19:47:36	3696/3696	---M-Z	200	added ('OK')	application/rss+xml	etag:%228e3bae05eb4dfc041b7aea3740ea2be0%22	https://officeprodeals.com/product-category/office/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/product-category/office/feed/index.html	(from https://officeprodeals.com/product-category/office/)
19:47:37	69989/69989	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2018:47:36%20GMT	https://officeprodeals.com/product-category/office/?add-to-cart=1109	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/product-category/office/index760b.html	(from https://officeprodeals.com/product-category/office/)
19:47:37	806/806	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fedfec5f30d9a9db74a7ab43c8ebb379%22	https://officeprodeals.com/product/office-2010-professional-plus/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/product/office-2010-professional-plus/feed/index.html	(from https://officeprodeals.com/product/office-2010-professional-plus/)
19:47:37	2378/2378	---M--	200	added ('OK')	application/json	etag:%221217-1723488457;;;%22	https://officeprodeals.com/wp-json/wp/v2/product/1115	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/product/1115.json	(from https://officeprodeals.com/product/office-2010-professional-plus/)
19:47:37	69975/69975	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2018:47:37%20GMT	https://officeprodeals.com/product-category/office/?add-to-cart=1115	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/product-category/office/index233f.html	(from https://officeprodeals.com/product-category/office/)
19:47:38	2406/2406	---M--	200	added ('OK')	application/json	etag:%221218-1723488458;;;%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fproduct%2Foffice-2010-professional-plus%2F	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embedaab7.json	(from https://officeprodeals.com/product/office-2010-professional-plus/)
19:47:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2018:47:38%20GMT	https://officeprodeals.com/?p=1115	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/index1efb.html	(from https://officeprodeals.com/product/office-2010-professional-plus/)
19:47:38	2602/2602	---M-Z	200	added ('OK')	text/xml	etag:%221219-1723488458;gz%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fproduct%2Foffice-2010-professional-plus%2F&format=xml	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed4a57	(from https://officeprodeals.com/product/office-2010-professional-plus/)
19:47:39	16113/16113	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jul%202024%2007:49:52%20GMT	https://officeprodeals.com/wp-content/uploads/2024/06/microsoft-office-2010-professional-plus-32-64-bit-product-key-400x421.jpg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2024/06/microsoft-office-2010-professional-plus-32-64-bit-product-key-400x421.jpg	(from https://officeprodeals.com/product/office-2010-professional-plus/)
19:47:40	6905/6905	---M--	200	added ('OK')	application/json	etag:%221220-1723488460;;;%22	https://officeprodeals.com/wp-json/wp/v2/posts/681	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/posts/681.json	(from https://officeprodeals.com/amet-commodo-nulla-facilisi-vehicula-ipsum/)
19:47:40	829/829	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fedfec5f30d9a9db74a7ab43c8ebb379%22	https://officeprodeals.com/amet-commodo-nulla-facilisi-vehicula-ipsum/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/amet-commodo-nulla-facilisi-vehicula-ipsum/feed/index.html	(from https://officeprodeals.com/amet-commodo-nulla-facilisi-vehicula-ipsum/)
19:47:40	96525/96525	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2018:47:40%20GMT	https://officeprodeals.com/product/office-2010-professional-plus/?add-to-cart=1109	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/product/office-2010-professional-plus/index760b.html	(from https://officeprodeals.com/product/office-2010-professional-plus/)
19:47:40	2408/2408	---M--	200	added ('OK')	application/json	etag:%221221-1723488460;;;%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Famet-commodo-nulla-facilisi-vehicula-ipsum%2F	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed9688.json	(from https://officeprodeals.com/amet-commodo-nulla-facilisi-vehicula-ipsum/)
19:47:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2018:47:40%20GMT	https://officeprodeals.com/?p=681	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/index1565.html	(from https://officeprodeals.com/amet-commodo-nulla-facilisi-vehicula-ipsum/)
19:47:41	2606/2606	---M-Z	200	added ('OK')	text/xml	etag:%221222-1723488461;gz%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Famet-commodo-nulla-facilisi-vehicula-ipsum%2F&format=xml	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embedd95f	(from https://officeprodeals.com/amet-commodo-nulla-facilisi-vehicula-ipsum/)
19:47:42	46360/46360	---M--	200	added ('OK')	image/webp	date:Tue,%2023%20Apr%202024%2009:09:03%20GMT	https://officeprodeals.com/wp-content/uploads/2022/05/article-image-5.webp	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2022/05/article-image-5.webp	(from https://officeprodeals.com/amet-commodo-nulla-facilisi-vehicula-ipsum/)
19:47:42	608/608	---M--	200	added ('OK')	application/json	etag:%221224-1723488462;;;%22	https://officeprodeals.com/wp-json/wp/v2/categories/18	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/categories/18.json	(from https://officeprodeals.com/category/useful/)
19:47:42	74144/74144	---MCZ	200	added ('OK')	text/html	etag:%221223-1723488462;gz%22	https://officeprodeals.com/author/officeprodeals/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/author/officeprodeals/index.html	(from https://officeprodeals.com/amet-commodo-nulla-facilisi-vehicula-ipsum/)
19:47:43	11928/11928	---M--	200	added ('OK')	image/webp	date:Tue,%2023%20Apr%202024%2009:08:08%20GMT	https://officeprodeals.com/wp-content/uploads/2022/05/article-image-3-768x637.webp	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2022/05/article-image-3-768x637.webp	(from https://officeprodeals.com/category/useful/)
19:47:44	72459/72459	---MCZ	200	added ('OK')	text/html	etag:%221225-1723488463;gz%22	https://officeprodeals.com/massa-ultricies-hendrerit-dolor-magna/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/massa-ultricies-hendrerit-dolor-magna/index.html	(from https://officeprodeals.com/category/useful/)
19:47:44	12048/12048	---MCZ	200	added ('OK')	application/rss+xml	etag:%228e3bae05eb4dfc041b7aea3740ea2be0%22	https://officeprodeals.com/category/useful/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/category/useful/feed/index.html	(from https://officeprodeals.com/category/useful/)
19:47:44	832/832	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fedfec5f30d9a9db74a7ab43c8ebb379%22	https://officeprodeals.com/urnaneque-viverra-justo-ultrices-sapieneget/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/urnaneque-viverra-justo-ultrices-sapieneget/feed/index.html	(from https://officeprodeals.com/urnaneque-viverra-justo-ultrices-sapieneget/)
19:47:45	6810/6810	---M--	200	added ('OK')	application/json	etag:%221226-1723488463;;;%22	https://officeprodeals.com/wp-json/wp/v2/posts/678	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/posts/678.json	(from https://officeprodeals.com/urnaneque-viverra-justo-ultrices-sapieneget/)
19:47:46	2413/2413	---M--	200	added ('OK')	application/json	etag:%221227-1723488466;;;%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Furnaneque-viverra-justo-ultrices-sapieneget%2F	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed1488.json	(from https://officeprodeals.com/urnaneque-viverra-justo-ultrices-sapieneget/)
19:47:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2018:47:46%20GMT	https://officeprodeals.com/?p=678	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/indexc5e7.html	(from https://officeprodeals.com/urnaneque-viverra-justo-ultrices-sapieneget/)
19:47:46	2611/2611	---M-Z	200	added ('OK')	text/xml	etag:%221228-1723488466;gz%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Furnaneque-viverra-justo-ultrices-sapieneget%2F&format=xml	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embedf056	(from https://officeprodeals.com/urnaneque-viverra-justo-ultrices-sapieneget/)
19:47:47	25606/25606	---M--	200	added ('OK')	image/webp	date:Tue,%2023%20Apr%202024%2009:08:58%20GMT	https://officeprodeals.com/wp-content/uploads/2022/05/article-image-4.webp	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2022/05/article-image-4.webp	(from https://officeprodeals.com/urnaneque-viverra-justo-ultrices-sapieneget/)
19:47:47	611/611	---M--	200	added ('OK')	application/json	etag:%221229-1723488467;;;%22	https://officeprodeals.com/wp-json/wp/v2/categories/17	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/categories/17.json	(from https://officeprodeals.com/category/gadgets/)
19:47:47	11572/11572	---MCZ	200	added ('OK')	application/rss+xml	etag:%228e3bae05eb4dfc041b7aea3740ea2be0%22	https://officeprodeals.com/category/gadgets/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/category/gadgets/feed/index.html	(from https://officeprodeals.com/category/gadgets/)
19:47:48	23006/23006	---M--	200	added ('OK')	image/webp	date:Tue,%2023%20Apr%202024%2009:07:58%20GMT	https://officeprodeals.com/wp-content/uploads/2022/04/article-image-1-768x637.webp	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2022/04/article-image-1-768x637.webp	(from https://officeprodeals.com/category/gadgets/)
19:47:49	73693/73693	---MCZ	200	added ('OK')	text/html	etag:%221230-1723488468;gz%22	https://officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/index.html	(from https://officeprodeals.com/category/gadgets/)
19:47:49	6822/6822	---M--	200	added ('OK')	application/json	etag:%221231-1723488469;;;%22	https://officeprodeals.com/wp-json/wp/v2/posts/675	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/posts/675.json	(from https://officeprodeals.com/tristique-magna-amet-purus-gravida-quisblandit/)
19:47:49	841/841	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fedfec5f30d9a9db74a7ab43c8ebb379%22	https://officeprodeals.com/tristique-magna-amet-purus-gravida-quisblandit/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/tristique-magna-amet-purus-gravida-quisblandit/feed/index.html	(from https://officeprodeals.com/tristique-magna-amet-purus-gravida-quisblandit/)
19:47:49	2428/2428	---M--	200	added ('OK')	application/json	etag:%221232-1723488469;;;%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Ftristique-magna-amet-purus-gravida-quisblandit%2F	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embedad7e.json	(from https://officeprodeals.com/tristique-magna-amet-purus-gravida-quisblandit/)
19:47:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2018:47:49%20GMT	https://officeprodeals.com/?p=675	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/index8374.html	(from https://officeprodeals.com/tristique-magna-amet-purus-gravida-quisblandit/)
19:47:50	2626/2626	---M-Z	200	added ('OK')	text/xml	etag:%221233-1723488470;gz%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Ftristique-magna-amet-purus-gravida-quisblandit%2F&format=xml	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed0f59	(from https://officeprodeals.com/tristique-magna-amet-purus-gravida-quisblandit/)
19:47:51	78300/78300	---M--	200	added ('OK')	image/webp	date:Tue,%2023%20Apr%202024%2009:08:53%20GMT	https://officeprodeals.com/wp-content/uploads/2022/05/article-image-6.webp	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2022/05/article-image-6.webp	(from https://officeprodeals.com/tristique-magna-amet-purus-gravida-quisblandit/)
19:47:51	620/620	---M--	200	added ('OK')	application/json	etag:%221234-1723488471;;;%22	https://officeprodeals.com/wp-json/wp/v2/categories/16	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/categories/16.json	(from https://officeprodeals.com/category/expirience/)
19:47:51	12080/12080	---MCZ	200	added ('OK')	application/rss+xml	etag:%228e3bae05eb4dfc041b7aea3740ea2be0%22	https://officeprodeals.com/category/expirience/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/category/expirience/feed/index.html	(from https://officeprodeals.com/category/expirience/)
19:47:52	25710/25710	---M--	200	added ('OK')	image/webp	date:Tue,%2023%20Apr%202024%2009:08:03%20GMT	https://officeprodeals.com/wp-content/uploads/2022/05/article-image-2-768x637.webp	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2022/05/article-image-2-768x637.webp	(from https://officeprodeals.com/category/expirience/)
19:47:52	72471/72471	---MCZ	200	added ('OK')	text/html	etag:%221235-1723488472;gz%22	https://officeprodeals.com/consequat-mauris-nunc-congue-suscipit/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/consequat-mauris-nunc-congue-suscipit/index.html	(from https://officeprodeals.com/category/expirience/)
19:47:52	6415/6415	---M--	200	added ('OK')	application/json	etag:%221236-1723488472;;;%22	https://officeprodeals.com/wp-json/wp/v2/pages/1056	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/pages/1056.json	(from https://officeprodeals.com/cancellation-refund/)
19:47:53	2166/2166	---M--	200	added ('OK')	application/json	etag:%221237-1723488473;;;%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fcancellation-refund%2F	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed125d.json	(from https://officeprodeals.com/cancellation-refund/)
19:47:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2018:47:53%20GMT	https://officeprodeals.com/?p=1056	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/index3f75.html	(from https://officeprodeals.com/cancellation-refund/)
19:47:53	2326/2326	---M-Z	200	added ('OK')	text/xml	etag:%221238-1723488473;gz%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fcancellation-refund%2F&format=xml	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed0c07	(from https://officeprodeals.com/cancellation-refund/)
